Time,Fragment,Date,,Rep,BW,AW_kelsey,Notes
15,44B,1/31/20,,,10.561,19.74009499,
15,191W,1/31/20,,,6.285,11.74760885,
15,386B,1/31/20,,,13.389,25.02605169,
15,34B,1/31/20,,,7.687,14.36815739,
15,388B,1/31/20,,,16.521,30.88023003,
15,409B,1/31/20,,,23.971,44.80539883,
15,100W,1/31/20,,,9.246,17.28216251,
15,312G,1/31/20,,,22.137,41.37737741,
15,382B,1/31/20,,,21.309,39.82972107,
15,463G,1/31/20,,,7.678,14.35133504,
15,83B,1/31/20,,,9.32,17.42047963,BROKE
15,23B,1/31/20,,,6.294,11.7644312,
15,442B,1/31/20,,,8.801,16.45039069,
15,2B,1/31/20,,,4.12,7.700898719,
15,313G,1/31/20,,,23.579,44.07269196,
15,10W,1/31/20,,,7.66,14.31769034,
15,47W,1/31/20,,,13.464,25.16623795,
15,334G,1/31/20,,,17.195,32.14003725,
15,56W,1/31/20,,,18.497,34.57367078,
15,24B,1/31/20,,,14.369,26.85781886,
15,105W,1/31/20,,,10.455,19.54196507,
15,445B,1/31/20,,,5.741,10.73079115,
15,28B,1/31/20,,,2.274,4.250447497,
15,85B,1/31/20,,,11.598,21.67840372,
15,424G,1/31/20,,,9.554,17.85786077,
15,96W,1/31/20,,,17.299,32.33442887,
15,258G,1/31/20,,,9.217,17.22795716,
15,461B,1/31/20,,,5.318,9.940140628,
15,361B,1/31/20,,,5.16,9.6448149,
15,399G,1/31/20,,,5.766,10.77751991,
15,380B,1/31/20,,,21.474,40.13813085,
15,18W,1/31/20,,,6.938,12.96816391,
15,106W,1/31/20,,,10.999,20.55878277,
15,488G,1/31/20,,,3.377,6.312120139,
15,88W,1/31/20,,,9.914,18.53075483,
15,466B,1/31/20,,,5.78,10.80368801,
15,54W,1/31/20,,,14.276,26.68398789,
15,108W,1/31/20,,,6.784,12.68031478,
15,6W,1/31/20,,,14.159,26.46529732,
15,97B,1/31/20,,,3.772,7.050434458,
15,194W,1/31/20,,,2.226,4.160728288,
15,32W,1/31/20,,,9.083,16.97749103,
15,405B,1/31/20,,,11.838,22.12699977,
15,462B,1/31/20,,,5.173,9.669113853,
15,420G,1/31/20,,,6.62,12.37377416,
15,13B,1/31/20,,,10.078,18.83729546,
15,493G,1/31/20,,,1.208,2.257933411,
15,371G,1/31/20,,,12.508,23.37933038,
15,477B,1/31/20,,,4.504,8.418865472,
15,389G,1/31/20,,,13.335,24.92574846,
15,86B,1/31/20,,,7.022,13.12550474,
15,434G,1/31/20,,,5.297,9.901139078,
15,417G,1/31/20,,,13.17,24.61733088,
15,15W,1/31/20,,,5.613,10.49180548,
15,113W,1/31/20,,,6.814,12.73671166,
15,440B,1/31/20,,,2.547,4.760845994,
15,367G,1/31/20,,,6.829,12.76474962,
15,403G,1/31/20,,,15.994,29.89820283,
15,3W,1/31/20,,,14.407,26.93156234,
15,94B,1/31/20,,,14.309,26.74836715,
15,449B,1/31/20,,,8.041,15.03135232,
15,68W,1/31/20,,,12.218,22.83957998,
15,374G,1/31/20,,,8.748,16.35297476,
15,74W,1/31/20,,,14.202,26.54834791,
15,37B,1/31/20,,,10.279,19.21493228,
15,438G,1/31/20,,,5.425,10.14116233,
15,72W,1/31/20,,,10.228,19.11959601,
15,71B,1/31/20,,,20.095,37.56436075,
15,342G,1/31/20,,,10.253,19.16632947,
15,456G,1/31/20,,,4.637,8.668123453,
15,336G,1/31/20,,,13.1,24.48833669,
15,377G,1/31/20,,,19.449,36.35676796,
15,38B,1/31/20,,,9.154,17.11192626,
15,356G,1/31/20,,,18.755,35.05944692,
15,88B,1/31/20,,,13.044,24.38365372,
15,377B,1/31/20,,,11.235,21.00202005,
15,307G,1/31/20,,,15.765,29.47012427,
15,435B,1/31/20,,,18.047,33.73595513,
15,77B,1/31/20,,,20.527,38.37191506,
15,98B,1/31/20,,,15.46,28.89997597,
15,99B,1/31/20,,,13.254,24.77621485,
15,474B,1/31/20,,,5.609,10.48512065,
15,312B,1/31/20,,,7.185,13.43119841,
15,389B,1/31/20,,,14.028,26.22308298,
15,59B,1/31/20,,,12.401,23.18166895,
15,48B,1/31/20,,,7.176,13.41437436,
15,52B,1/31/20,,,6.521,12.18995752,
15,340G,1/31/20,,,4.413,8.249391589,
15,346B,1/31/20,,,17.033,31.84044571,
15,316B,1/31/20,,,11.403,21.31606895,
15,78W,1/31/20,,,19.604,36.64651546,
15,459G,1/31/20,,,12.488,23.34430142,
15,192W,1/31/20,,,5.695,10.64588378,
15,343B,1/31/20,,,21.902,40.94225574,
15,259G,1/31/20,,,14.706,27.49049461,
15,382G,1/31/20,,,17.491,32.69660283,
15,61W,1/31/20,,,9.396,17.56430622,
15,10B,1/31/20,,,14.041,26.24738439,
15,370G,1/31/20,,,4.766,8.909268143,
15,322G,1/31/20,,,7.156,13.37698758,
15,317G,1/31/20,,,10.504,19.63553348,
15,41B,1/31/20,,,6.72,12.56195592,
15,453G,1/31/20,,,20.662,38.62427578,
15,320B,1/31/20,,,14.736,27.54657477,
15,357G,1/31/20,,,19.11,35.72306215,
15,70W,1/31/20,,,16.755,31.32076956,
15,352G,1/31/20,,,20.675,38.64857718,
15,65W,1/31/20,,,15.293,28.58779641,
15,64W,1/31/20,,,14.437,26.9876425,
15,73B,1/31/20,,,24.434,45.67542127,
15,40W,1/31/20,,,13.761,25.72396956,
15,428G,1/31/20,,,9.533,17.82040562,
15,387G,1/31/20,,,11.557,21.60394711,
15,29B,1/31/20,,,12.753,23.83967617,
15,330B,1/31/20,,,9.481,17.72320001,
15,432G,1/31/20,,,5.417,10.12620762,
15,314G,1/31/20,,,9.39,17.55309019,
15,26B,1/31/20,,,13.19,24.65657717,
15,56B,1/31/20,,,8.575,16.02998063,
15,111W,1/31/20,,,12.529,23.42153089,
15,452G,1/31/20,,,8.313,15.54020163,
15,68B,1/31/20,,,7.767,14.51951715,
15,80W,1/31/20,,,8.191,15.3121366,
15,437G,1/31/20,,,4.954,9.260935751,
15,185W,1/31/20,,,6.796,12.70434384,
15,324B,1/31/20,,,11.573,21.63439835,
15,447B,1/31/20,,,7.782,14.54755794,
15,331B,1/31/20,,,9.58,17.90871306,
15,319G,1/31/20,,,9.951,18.60225508,
15,57B,1/31/20,,,8.138,15.21305917,
15,354G,1/31/20,,,21.324,39.86277633,
15,360G,1/31/20,,,6.378,11.9229407,
15,4B,1/31/20,,,10.114,18.90696491,
15,345G,1/31/20,,,8.199,15.32785637,
15,99W,1/31/20,,,6.029,11.27108745,
15,98W,1/31/20,,,10.545,19.71365354,
15,62W,1/31/20,,,9.614,17.97316881,
15,458B,1/31/20,,,3.08,5.757994586,
15,425G,1/31/20,,,7.925,14.81561919,
15,357B,1/31/20,,,8.986,16.79913615,
15,326B,1/31/20,,,11.523,21.54200377,
15,476B,1/31/20,,,3.632,6.789946862,
15,362B,1/31/20,,,6.129,11.45803533,
15,350B,1/31/20,,,20.793,38.87207189,
15,87W,1/31/20,,,8.861,16.56545131,
15,457B,1/31/20,,,4.069,7.606909081,
15,450B,1/31/20,,,5.373,10.04470939,DEAD
15,489G,1/31/20,,,3.381,6.320707693,
15,332B,1/31/20,,,10.28,19.21824167,
15,467B,1/31/20,,,3.477,6.500177654,
15,361G,1/31/20,,,6.85,12.80592952,
15,91W,1/31/20,,,5.302,9.911976394,
15,323B,1/31/20,,,13.235,24.74255141,
15,454B,1/31/20,,,15.058,28.15061119,
15,184W,1/31/20,,,7.168,13.40042376,
15,343G,1/31/20,,,NA,NA,NO FRAGMENT'
15,366G,1/31/20,,,NA,NA,NO FRAGMENT'
15,448B,1/31/20,,,NA,NA,NO FRAGMENT'
15,79B,1/31/20,,,NA,NA,NO FRAGMENT'
15,22B,1/31/20,,Control,11.372,21.26233927,
15,81W,1/31/20,,Control,13.65,25.52153808,
15,497G,1/31/20,,Control,1.967,3.677719077,
15,349G,1/31/20,,Control,8.775,16.40670305,
15,89B,1/31/20,,Control,11.419,21.35021563,
15,425B,1/31/20,,Control,15.496,28.97302228,
15,33W,1/31/20,,Control,9.152,17.11158363,
15,451G,1/31/20,,Control,5.766,10.78074642,
15,97W,1/31/20,,Control,8.371,15.65134031,
15,318G,1/31/20,,Control,16,29.91535599,
15,317B,1/31/20,,Control,11.872,22.19719415,
15,372B,1/31/20,,Control,6.408,11.98110008,
15,441G,1/31/20,,Control,4.059,7.589151873,
15,332G,1/31/20,,Control,12.067,22.56178755,
15,3B,1/31/20,,Control,7.233,13.52361062,
15,82B,1/31/20,,Control,7.947,14.85858338,
15,320G,1/31/20,,Control,9.814,18.34933148,
15,9B,1/31/20,,Control,9.042,16.90591556,
15,89W,1/31/20,,Control,6.761,12.64110762,
15,64B,1/31/20,,Control,11.565,21.62319325,
15,72B,1/31/20,,Control,14.147,26.45078383,
15,90W,1/31/20,,Control,5.434,10.16000278,
15,465G,1/31/20,,Control,4.602,8.604404267,
15,454G,1/31/20,,Control,7.068,13.21510851,
15,11W,1/31/20,,Control,5.502,10.28714304,
15,444B,1/31/20,,Control,7.139,13.3478579,
15,395B,1/31/20,,Control,11.279,21.08845627,
15,52W,1/31/20,,Control,13.525,25.28782436,
15,112W,1/31/20,,Control,8.58,16.04210965,
15,93W,1/31/20,,Control,5.903,11.03689665,
15,326G,1/31/20,,Control,17.263,32.27679941,
15,92W,1/31/20,,Control,5.924,11.07616056,
15,4W,1/31/20,,Control,12.314,23.02360586,
15,432B,1/31/20,,Control,16.423,30.70624322,
15,381B,1/31/20,,Control,10.38,19.4075872,
15,406B,1/31/20,,Control,6.563,12.27090509,
15,21W,1/31/20,,Control,5.19,9.7037936,
15,46W,1/31/20,,Control,13.193,24.66708073,
15,449G,1/31/20,,Control,6.316,11.80908678,
15,325B,1/31/20,,Control,7.507,14.03591109,
15,19B,1/31/20,,Control,10.269,19.20004942,
15,418G,1/31/20,,Control,10.604,19.82640218,
15,427G,1/31/20,,Control,13.495,25.23173307,
15,379B,1/31/20,,Control,8.862,16.5693678,
15,69W,1/31/20,,Control,13.704,25.62250241,
15,33B,1/31/20,,Control,4.738,8.858684793,
15,375G,1/31/20,,Control,9.128,17.06671059,
15,59W,1/31/20,,Control,10.173,19.02055728,
15,367B,1/31/20,,Control,10.743,20.08629184,
15,383G,1/31/20,,Control,13.825,25.84873729,
15,302B,1/31/20,,Control,2.469,4.616313372,
15,347B,1/31/20,,Control,14.998,28.04190682,
15,463B,1/31/20,,Control,3.04,5.683917639,
15,446B,1/31/20,,Control,6.286,11.75299549,
15,472B,1/31/20,,Control,1.556,2.90926837,
15,350G,1/31/20,,Control,10.13,18.94015976,
15,456B,1/31/20,,Control,10.105,18.89341702,
15,353G,1/31/20,,Control,7.9,14.77070702,
15,96B,1/31/20,,Control,10.575,19.7721806,
15,355G,1/31/20,,Control,12.624,23.60321588,
15,402B,1/31/20,,Control,8.612,16.10194036,
15,464G,1/31/20,,Control,2.835,5.30062714,
15,306G,1/31/20,,Control,19.191,35.8815998,
15,104W,1/31/20,,Control,10.928,20.43218814,
15,429B,1/31/20,,Control,12.523,23.41437519,
15,452B,1/31/20,,Control,9.302,17.39204009,
15,7W,1/31/20,,Control,4.94,9.236366163,
15,450G,1/31/20,,Control,6.376,11.92126936,
15,337G,1/31/20,,Control,11.703,21.8812132,
15,484G,1/31/20,,Control,2.433,4.549003821,
15,316G,1/31/20,,Control,14.391,26.90699301,
15,313B,1/31/20,,Control,14.382,26.89016562,
15,475G,1/31/20,,Control,2.836,5.30249685,
15,79W,1/31/20,,Control,11.131,20.81173922,
15,421G,1/31/20,,Control,5.569,10.4124136,
15,436B,1/31/20,,Control,15.939,29.8013037,
15,369G,1/31/20,,Control,6.054,11.31922282,
15,230G,1/31/20,,Control,11.51,21.52035922,
15,12B,1/31/20,,Control,10.662,19.93484535,
